Source Label,Source,Tweet Id,Created at,Text,Post Url,Target Label,Target,Target Tweet,Tweet Type
icholatos,icholatos,1618017815004590082,2023-01-25 05:48:03,"RT @ainurohman: Bermain biasa dan santai2 saja di game 1.

Melakukan tikungan tajam, bikin 5 pts beruntun utk mengambil game 2. 

Tampil se…",https://twitter.com/icholatos/status/1618017815004590082,ainurohman,ainurohman,https://twitter.com/ainurohman/status/1617854173063831559,Retweet
fullsundoyochi,fullsundoyochi,1618018767224852480,2023-01-25 05:51:50,RT @SPOTV_Indonesia: #BWF | 💬Komentar Minions yang sukses melaju ke babak selanjutnya dari #IndonesiaMasters2023 setelah tumbangkan pasanga…,https://twitter.com/fullsundoyochi/status/1618018767224852480,SPOTV_Indonesia,SPOTV_Indonesia,https://twitter.com/SPOTV_Indonesia/status/1617863081715208193,Retweet
m0chitea_,m0chitea_,1618019700675604480,2023-01-25 05:55:32,"RT @BadmintonLive1: Congrats Fajri!!

Tapi Respect banget sama Yere, meskipun gerakan nya belum 100% enak, tapi dia tetap semangat banget!!…",https://twitter.com/m0chitea_/status/1618019700675604480,BadmintonLive1,BadmintonLive1,https://twitter.com/BadmintonLive1/status/1617850747173081088,Retweet
rizzbytj,rizzbytj,1618021044257968129,2023-01-25 06:00:52,"RT @BadmintonLive1: Ayang selalu setia Menemani juga 🔥🔥

📸 Valenciatanoe

#IndonesiaMasters2023 #DIM2023 https://t.co/8CKyHQZ0Tw",https://twitter.com/rizzbytj/status/1618021044257968129,BadmintonLive1,BadmintonLive1,https://twitter.com/BadmintonLive1/status/1617828097759543296,Retweet
kirana_ayodya,kirana_ayodya,1618021070312988672,2023-01-25 06:00:59,"RT @BadmintonLive1: MENANG!! Point terakhir nya mantap wkwk

#IndonesiaMasters2023 #DIM2023 https://t.co/RxWdhJKjB4",https://twitter.com/kirana_ayodya/status/1618021070312988672,BadmintonLive1,BadmintonLive1,https://twitter.com/BadmintonLive1/status/1617826475117543424,Retweet
kirana_ayodya,kirana_ayodya,1618021826034077699,2023-01-25 06:03:59,"RT @bhulukhuduktv: Minions langsung gumuruh 

#DIM2023 
#IndonesiaMasters2023 
#IndonesiaMastersSuper500 
#BhulukhudukTV https://t.co/NvnBJ…",https://twitter.com/kirana_ayodya/status/1618021826034077699,bhulukhuduktv,bhulukhuduktv,https://twitter.com/bhulukhuduktv/status/1617820335176548353,Retweet
Toman23gmailco1,Toman23gmailco1,1618021850222858242,2023-01-25 06:04:05,"RT @bulutangkisRI: [RESULT] #IndonesiaMasters2023 R1-MD:

Muhammad Shohibul Fikri/Bagas Maulana [INA] vs [KOR] Jin Yong/Na Sung Seung 21-10…",https://twitter.com/Toman23gmailco1/status/1618021850222858242,bulutangkisRI,bulutangkisRI,https://twitter.com/bulutangkisRI/status/1617930333374275584,Retweet
Toman23gmailco1,Toman23gmailco1,1618021876646961152,2023-01-25 06:04:11,"RT @bulutangkisRI: [RESULT] #IndonesiaMasters2023 R1-WD: 

Febriana Dwipuji Kusuma/Amalia Cahaya Pratiwi [INA] vs [CHN] Li Wen Mei/Liu Xuan…",https://twitter.com/Toman23gmailco1/status/1618021876646961152,bulutangkisRI,bulutangkisRI,https://twitter.com/bulutangkisRI/status/1617930330182422529,Retweet
Toman23gmailco1,Toman23gmailco1,1618021892065234944,2023-01-25 06:04:15,"RT @bulutangkisRI: [RESULT] #IndonesiaMasters2023 R1-MD:

Leo Rolly Carnando/Daniel Marthin [INA] vs [KOR] Ko Sung Hyun/Shin Baek Cheol 21-…",https://twitter.com/Toman23gmailco1/status/1618021892065234944,bulutangkisRI,bulutangkisRI,https://twitter.com/bulutangkisRI/status/1617930326109741056,Retweet
Toman23gmailco1,Toman23gmailco1,1618021906283900929,2023-01-25 06:04:18,"RT @bulutangkisRI: [RESULT] #IndonesiaMasters2023 R1-MD:

Mohammad Ahsan/Hendra Setiawan [INA][3] vs [JPN] Akira Koga/Taichi Saito 17-21 21…",https://twitter.com/Toman23gmailco1/status/1618021906283900929,bulutangkisRI,bulutangkisRI,https://twitter.com/bulutangkisRI/status/1617930322297098240,Retweet
Toman23gmailco1,Toman23gmailco1,1618021926303338496,2023-01-25 06:04:23,"RT @bulutangkisRI: [RESULT] #IndonesiaMasters2023 R1-MD:

Marcus Fernaldi Gideon/Kevin Sanjaya Sukamuljo [INA] vs [KOR] Kang Min Hyuk/Seo S…",https://twitter.com/Toman23gmailco1/status/1618021926303338496,bulutangkisRI,bulutangkisRI,https://twitter.com/bulutangkisRI/status/1617930319738605568,Retweet
Toman23gmailco1,Toman23gmailco1,1618021970255425536,2023-01-25 06:04:33,"RT @bulutangkisRI: [RESULT] #IndonesiaMasters2023 R1-MD:

Fajar Alfian/Muhammad Rian Ardianto [INA][2] vs [INA] Pramudya Kusumawardana/Yere…",https://twitter.com/Toman23gmailco1/status/1618021970255425536,bulutangkisRI,bulutangkisRI,https://twitter.com/bulutangkisRI/status/1617930317276549121,Retweet
Toman23gmailco1,Toman23gmailco1,1618021982574088192,2023-01-25 06:04:36,"RT @bulutangkisRI: [RESULT] #IndonesiaMasters2023 R1-MD:

Sabar Karyaman Gutama/Moh Reza Pahlevi Isfahani [INA] vs [NED] Ruben Jille/Ties V…",https://twitter.com/Toman23gmailco1/status/1618021982574088192,bulutangkisRI,bulutangkisRI,https://twitter.com/bulutangkisRI/status/1617930314642526209,Retweet
Toman23gmailco1,Toman23gmailco1,1618021998164340738,2023-01-25 06:04:40,"RT @bulutangkisRI: [RESULT] #IndonesiaMasters2023 Qual1-WS:

Putri Kusuma Wardani [INA] vs [BEL] Lianne Tan 21-12 21-17 MENANG!!!

R1 vs [J…",https://twitter.com/Toman23gmailco1/status/1618021998164340738,bulutangkisRI,bulutangkisRI,https://twitter.com/bulutangkisRI/status/1617930311979118592,Retweet
Toman23gmailco1,Toman23gmailco1,1618022029571293184,2023-01-25 06:04:47,"RT @bulutangkisRI: [RESULT] #IndonesiaMasters2023 Qual1-MD:

Muhammad Rayhan Nur Fadillah/Rahmat Hidayat [INA] vs [DEN] Rasmus Kjaer/Freder…",https://twitter.com/Toman23gmailco1/status/1618022029571293184,bulutangkisRI,bulutangkisRI,https://twitter.com/bulutangkisRI/status/1617930309466738688,Retweet
Toman23gmailco1,Toman23gmailco1,1618022060151930881,2023-01-25 06:04:55,"RT @bulutangkisRI: [RESULT] #IndonesiaMasters2023 Qual1-WD:

Meilysa Trias Puspita Sari/Rachel Allessya Rose [INA] vs [INA] Ridya Aulia Fat…",https://twitter.com/Toman23gmailco1/status/1618022060151930881,bulutangkisRI,bulutangkisRI,https://twitter.com/bulutangkisRI/status/1617930306694307840,Retweet
Toman23gmailco1,Toman23gmailco1,1618022088857759744,2023-01-25 06:05:02,"RT @bulutangkisRI: [RESULT] #IndonesiaMasters2023 Qual1-WD:

Anisanaya Kamila/Az Zahra Ditya Ramadhani [INA] vs [TPE] Hu Ling Fang/Lin Xiao…",https://twitter.com/Toman23gmailco1/status/1618022088857759744,bulutangkisRI,bulutangkisRI,https://twitter.com/bulutangkisRI/status/1617930304056070147,Retweet
bernamaradio,bernamaradio,1618022151810060291,2023-01-25 06:05:17,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Tan Wee Kiong-Tan Kian Meng def. #IND🇮🇳 Krishna Garaga-Vishnuvardhan Panjal…",https://twitter.com/bernamaradio/status/1618022151810060291,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1617836281387692036,Retweet
Toman23gmailco1,Toman23gmailco1,1618022369427361793,2023-01-25 06:06:08,"RT @bulutangkisRI: [RESULT] #IndonesiaMasters2023 Qual1-XD:

Akbar Bintang Cahyono/Marsheilla Gischa Islami [INA] vs [CHN] Jiang Zhen Bang/…",https://twitter.com/Toman23gmailco1/status/1618022369427361793,bulutangkisRI,bulutangkisRI,https://twitter.com/bulutangkisRI/status/1617930298825801728,Retweet
Toman23gmailco1,Toman23gmailco1,1618022401719271424,2023-01-25 06:06:16,"RT @bulutangkisRI: [RESULT] #IndonesiaMasters2023 Qual1-XD:

Jafar Hidayatullah/Aisyah Salsabila Putri Pranata [INA] vs [IND] Reddy B. Sume…",https://twitter.com/Toman23gmailco1/status/1618022401719271424,bulutangkisRI,bulutangkisRI,https://twitter.com/bulutangkisRI/status/1617930301422075906,Retweet
estywukak,estywukak,1618022944508379136,2023-01-25 06:08:26,"RT @ainurohman: Fajar/Rian cepat kembali menemukan resep permainan terbaik setelah underperform di game 1. 

Terlihat, Yeremia butuh waktu…",https://twitter.com/estywukak/status/1618022944508379136,ainurohman,ainurohman,https://twitter.com/ainurohman/status/1617850946314469376,Retweet
hrwooel_,hrwooel_,1618023972309987329,2023-01-25 06:12:31,"RT @ainurohman: Fajar/Rian cepat kembali menemukan resep permainan terbaik setelah underperform di game 1. 

Terlihat, Yeremia butuh waktu…",https://twitter.com/hrwooel_/status/1618023972309987329,ainurohman,ainurohman,https://twitter.com/ainurohman/status/1617850946314469376,Retweet
gudminton_,gudminton_,1618026490536525825,2023-01-25 06:22:31,"RT @BadmintonLive1: Rewatch #IndonesiaMasters2023 

DAY 1 - R32

Minions &gt;&gt; https://t.co/TX8Hy2fUkt
Pram/Yere vs Fajar/Rian &gt;&gt; https://t.co…",https://twitter.com/gudminton_/status/1618026490536525825,BadmintonLive1,BadmintonLive1,https://twitter.com/BadmintonLive1/status/1617910772402880514,Retweet
mmni3014,mmni3014,1618027778930249729,2023-01-25 06:27:38,"RT @BadmintonLive1: Leo/Daniel juga ke R16 

Tp sayang di R16 harus melawan The Daddies!!

#IndonesiaMasters2023 #DIM2023 https://t.co/KzZo…",https://twitter.com/mmni3014/status/1618027778930249729,BadmintonLive1,BadmintonLive1,https://twitter.com/BadmintonLive1/status/1617887046798049287,Retweet
ademuliana24,ademuliana24,1618027882546352130,2023-01-25 06:28:03,RT @ainurohman: Tantangan awal berhasil dilalui dengan mulus. Solid banget. Mendominasi dan memegang total permainan sejak awal sampai akhi…,https://twitter.com/ademuliana24/status/1618027882546352130,ainurohman,ainurohman,https://twitter.com/ainurohman/status/1617826920506494976,Retweet
itsmefayy,itsmefayy,1618027897314500608,2023-01-25 06:28:06,RT @ainurohman: Tantangan awal berhasil dilalui dengan mulus. Solid banget. Mendominasi dan memegang total permainan sejak awal sampai akhi…,https://twitter.com/itsmefayy/status/1618027897314500608,ainurohman,ainurohman,https://twitter.com/ainurohman/status/1617826920506494976,Retweet
rwensii,rwensii,1618028101270908930,2023-01-25 06:28:55,RT @SPOTV_Indonesia: #BWF | 💬Komentar 🇮🇩Fajar/Rian yang juga melaju ke babak selanjutnya #IndonesiaMasters2023 setelah kalahkan sesama pebu…,https://twitter.com/rwensii/status/1618028101270908930,SPOTV_Indonesia,SPOTV_Indonesia,https://twitter.com/SPOTV_Indonesia/status/1617891616672612352,Retweet
setiyowicana,setiyowicana,1618029313995182081,2023-01-25 06:33:44,"RT @ainurohman: Fajar/Rian cepat kembali menemukan resep permainan terbaik setelah underperform di game 1. 

Terlihat, Yeremia butuh waktu…",https://twitter.com/setiyowicana/status/1618029313995182081,ainurohman,ainurohman,https://twitter.com/ainurohman/status/1617850946314469376,Retweet
AngeloGo,AngeloGo,1618029425593044993,2023-01-25 06:34:11,RT @BadmintonTalk: Jadwal siaran TV #DIM2023 #IndonesiaMasters2023 https://t.co/yS40a1JEkd,https://twitter.com/AngeloGo/status/1618029425593044993,BadmintonTalk,BadmintonTalk,https://twitter.com/BadmintonTalk/status/1617703870242914304,Retweet
iamiam__,iamiam__,1618029971100028928,2023-01-25 06:36:21,"RT @putrategar2709: Kevin/Marcus berhasil lolos ke babak 16 besar #IndonesiaMasters2023 !

Minions tampil enerjik dan agresif dalam duel la…",https://twitter.com/iamiam__/status/1618029971100028928,putrategar2709,putrategar2709,https://twitter.com/putrategar2709/status/1617827008469422082,Retweet
thefarhana24,thefarhana24,1618030799982571521,2023-01-25 06:39:38,"RT @BA_Malaysia: RESULTS: #IndonesiaMasters2023   

R32

#MAS🇲🇾 Tan Wee Kiong-Tan Kian Meng def. #IND🇮🇳 Krishna Garaga-Vishnuvardhan Panjal…",https://twitter.com/thefarhana24/status/1618030799982571521,BA_Malaysia,BA_Malaysia,https://twitter.com/BA_Malaysia/status/1617836281387692036,Retweet
xxcll10,xxcll10,1618031758280364033,2023-01-25 06:43:27,RT @ainurohman: Tantangan awal berhasil dilalui dengan mulus. Solid banget. Mendominasi dan memegang total permainan sejak awal sampai akhi…,https://twitter.com/xxcll10/status/1618031758280364033,ainurohman,ainurohman,https://twitter.com/ainurohman/status/1617826920506494976,Retweet
phanzhoel,phanzhoel,1618031929676427265,2023-01-25 06:44:08,"RT @ainurohman: Bermain biasa dan santai2 saja di game 1.

Melakukan tikungan tajam, bikin 5 pts beruntun utk mengambil game 2. 

Tampil se…",https://twitter.com/phanzhoel/status/1618031929676427265,ainurohman,ainurohman,https://twitter.com/ainurohman/status/1617854173063831559,Retweet
xxcll10,xxcll10,1618031947296706560,2023-01-25 06:44:12,"RT @ainurohman: Bermain biasa dan santai2 saja di game 1.

Melakukan tikungan tajam, bikin 5 pts beruntun utk mengambil game 2. 

Tampil se…",https://twitter.com/xxcll10/status/1618031947296706560,ainurohman,ainurohman,https://twitter.com/ainurohman/status/1617854173063831559,Retweet
23LEEJNO,23LEEJNO,1618032165543088134,2023-01-25 06:45:04,"RT @ainurohman: Bermain biasa dan santai2 saja di game 1.

Melakukan tikungan tajam, bikin 5 pts beruntun utk mengambil game 2. 

Tampil se…",https://twitter.com/23LEEJNO/status/1618032165543088134,ainurohman,ainurohman,https://twitter.com/ainurohman/status/1617854173063831559,Retweet
phanzhoel,phanzhoel,1618032584340156417,2023-01-25 06:46:44,"RT @ainurohman: Fajar/Rian cepat kembali menemukan resep permainan terbaik setelah underperform di game 1. 

Terlihat, Yeremia butuh waktu…",https://twitter.com/phanzhoel/status/1618032584340156417,ainurohman,ainurohman,https://twitter.com/ainurohman/status/1617850946314469376,Retweet
snlegina,snlegina,1618033564003741696,2023-01-25 06:50:37,RT @SPOTV_Indonesia: #BWF | 💬Komentar 🇮🇩Fajar/Rian yang juga melaju ke babak selanjutnya #IndonesiaMasters2023 setelah kalahkan sesama pebu…,https://twitter.com/snlegina/status/1618033564003741696,SPOTV_Indonesia,SPOTV_Indonesia,https://twitter.com/SPOTV_Indonesia/status/1617891616672612352,Retweet
desti_wdarii,desti_wdarii,1618036311994306561,2023-01-25 07:01:33,RT @ainurohman: Tantangan awal berhasil dilalui dengan mulus. Solid banget. Mendominasi dan memegang total permainan sejak awal sampai akhi…,https://twitter.com/desti_wdarii/status/1618036311994306561,ainurohman,ainurohman,https://twitter.com/ainurohman/status/1617826920506494976,Retweet
alfinabila,alfinabila,1618036654790574081,2023-01-25 07:02:54,"RT @BadmintonLive1: Rewatch #IndonesiaMasters2023 

DAY 1 - R32

Minions &gt;&gt; https://t.co/TX8Hy2fUkt
Pram/Yere vs Fajar/Rian &gt;&gt; https://t.co…",https://twitter.com/alfinabila/status/1618036654790574081,BadmintonLive1,BadmintonLive1,https://twitter.com/BadmintonLive1/status/1617910772402880514,Retweet
mrscyjars,mrscyjars,1618037308166668288,2023-01-25 07:05:30,"RT @BadmintonLive1: Kevin: ""Ya pastinya kita bangga ya dengan supporter indonesia, mereka sangat antusias dan mereka sangat mendukung, past…",https://twitter.com/mrscyjars/status/1618037308166668288,BadmintonLive1,BadmintonLive1,https://twitter.com/BadmintonLive1/status/1617873411937808384,Retweet
z4ki4hzzzzzz,z4ki4hzzzzzz,1618038247070011392,2023-01-25 07:09:14,"RT @craigansibin: Nak react apa ni? 

#IndonesiaMasters2023 #DIM2023 https://t.co/vmhxsgNjYT",https://twitter.com/z4ki4hzzzzzz/status/1618038247070011392,craigansibin,craigansibin,https://twitter.com/craigansibin/status/1617874779461287940,Retweet
paskalya_407,paskalya_407,1618038524015673344,2023-01-25 07:10:20,"RT @ainurohman: Bermain biasa dan santai2 saja di game 1.

Melakukan tikungan tajam, bikin 5 pts beruntun utk mengambil game 2. 

Tampil se…",https://twitter.com/paskalya_407/status/1618038524015673344,ainurohman,ainurohman,https://twitter.com/ainurohman/status/1617854173063831559,Retweet
junaidi_afif,junaidi_afif,1618038632912412673,2023-01-25 07:10:46,RT @RCTIPlus: Saksikan perjuangan atlet badminton Indonesia untuk meraih juara di hari ke-2 #IndonesiaMasters2023. Dapatkan juga info lengk…,https://twitter.com/junaidi_afif/status/1618038632912412673,RCTIPlus,RCTIPlus,https://twitter.com/RCTIPlus/status/1618037920908066820,Retweet
Khaliqaaa,Khaliqaaa,1618043089536577537,2023-01-25 07:28:28,"RT @craigansibin: Nak react apa ni? 

#IndonesiaMasters2023 #DIM2023 https://t.co/vmhxsgNjYT",https://twitter.com/Khaliqaaa/status/1618043089536577537,craigansibin,craigansibin,https://twitter.com/craigansibin/status/1617874779461287940,Retweet
m_marrlynne,m_marrlynne,1618043196688445442,2023-01-25 07:28:54,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/m_marrlynne/status/1618043196688445442,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
izzuddinahmd,izzuddinahmd,1618043303643197441,2023-01-25 07:29:20,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/izzuddinahmd/status/1618043303643197441,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
chemabulsayang,chemabulsayang,1618043392927354882,2023-01-25 07:29:41,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/chemabulsayang/status/1618043392927354882,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
bazilah_ahassan,bazilah_ahassan,1618043504151891969,2023-01-25 07:30:07,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/bazilah_ahassan/status/1618043504151891969,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
Mirul_Kimie,Mirul_Kimie,1618043574247133187,2023-01-25 07:30:24,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/Mirul_Kimie/status/1618043574247133187,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
AEPishere,AEPishere,1618043756418334722,2023-01-25 07:31:07,RT @ainurohman: Tantangan awal berhasil dilalui dengan mulus. Solid banget. Mendominasi dan memegang total permainan sejak awal sampai akhi…,https://twitter.com/AEPishere/status/1618043756418334722,ainurohman,ainurohman,https://twitter.com/ainurohman/status/1617826920506494976,Retweet
kanemotojunkyu,kanemotojunkyu,1618044115626909699,2023-01-25 07:32:33,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/kanemotojunkyu/status/1618044115626909699,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
AMIRDELE,AMIRDELE,1618044178696667137,2023-01-25 07:32:48,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/AMIRDELE/status/1618044178696667137,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
_dewhoney,_dewhoney,1618044244350107649,2023-01-25 07:33:04,"RT @theone_xyz: Yeah, wakil negara lain pulak hari ni 😭😆

#DIM2023 
#IndonesiaMasters2023 https://t.co/PF1UjYpVFB",https://twitter.com/_dewhoney/status/1618044244350107649,theone_xyz,theone_xyz,https://twitter.com/theone_xyz/status/1618042916777361410,Retweet
brightskywin_,brightskywin_,1618044267137761280,2023-01-25 07:33:09,"RT @BadmintonLive1: Kang/Seo gak berkembang sama sekali di Match tadi, mungkin efek teriakan kalian semua yang di Istora

Disisi lain Minio…",https://twitter.com/brightskywin_/status/1618044267137761280,BadmintonLive1,BadmintonLive1,https://twitter.com/BadmintonLive1/status/1617827529435525121,Retweet
